,Story_ID,Emotion_Category,Rating_o,Rating_1,Rating_2,Rating_3
4897,Tony G 0.0,joy,6.323333333,4.133333333,5.6,4.6
4898,Tony G 0.0,joy,6.323333333,4.133333333,5.333333333,5.433333333
4899,Tony G 0.0,joy,6.323333333,4.133333333,5.133333333,5.0
4900,Tony G 0.0,joy,6.323333333,6.16,5.933333333,
4901,Tony G 0.0,joy,6.323333333,6.16,5.7,6.266666667
4902,Tony G 0.0,joy,6.323333333,6.16,5.15,6.48
4903,Tony G 0.0,joy,6.323333333,6.16,5.15,5.72
4904,Tony G 0.0,joy,6.323333333,4.82,5.15,6.283333333
4905,Tony G 0.0,joy,6.323333333,4.82,6.566666667,
4906,Tony G 0.0,joy,6.323333333,7.0,6.3,5.133333333
4907,Tony G 0.0,joy,6.323333333,7.0,3.833333333,5.85
4908,Tony G 0.0,joy,6.323333333,7.0,6.25,6.466666667
4909,Tony G 0.0,joy,6.323333333,4.74,6.8,6.566666667
4910,Tony G 0.0,joy,6.323333333,4.74,6.8,6.183333333
4911,Tony G 0.0,joy,6.323333333,4.74,6.366666667,5.26
4912,Tony G 0.0,joy,6.323333333,5.766666667,5.833333333,5.383333333
4913,Tony G 0.0,joy,6.323333333,5.766666667,6.65,5.6
4914,Tony G 0.0,joy,6.323333333,5.766666667,6.35,6.94
4915,Tony G 0.0,joy,6.323333333,7.0,0.233333333,2.883333333
4916,Tony G 0.0,joy,6.323333333,7.0,6.133333333,
4917,Tony G 0.0,joy,6.323333333,7.0,7.0,5.74
4918,Tony G 0.0,joy,6.323333333,7.0,7.0,4.94
4919,Tony G 0.0,joy,6.323333333,5.66,6.55,5.433333333
4920,Tony G 0.0,joy,6.323333333,6.15,5.933333333,
4921,Tony G 0.0,joy,6.323333333,6.15,5.733333333,6.28
4922,Tony G 0.0,joy,6.323333333,6.15,6.233333333,4.06
4923,Tony G 0.0,joy,6.323333333,6.15,6.233333333,5.366666667
4924,Tony G 0.0,joy,6.323333333,5.96,5.766666667,6.1
4925,Tony G 0.0,joy,6.323333333,5.96,6.266666667,5.433333333
4926,Tony G 0.0,joy,6.323333333,5.716666667,6.433333333,5.783333333
4927,Tony G 0.0,joy,6.323333333,5.716666667,5.166666667,4.483333333
4928,Tony G 0.0,joy,6.323333333,5.716666667,4.866666667,6.416666667
4929,Tony G 0.0,joy,6.323333333,5.716666667,4.866666667,5.2
4930,Tony G 0.0,joy,6.323333333,6.316666667,6.333333333,5.583333333
4931,Tony G 0.0,joy,6.323333333,6.316666667,5.233333333,4.86
4932,Tony G 0.0,joy,6.323333333,5.86,5.7,5.35
4933,Tony G 0.0,joy,6.323333333,5.24,5.8,5.466666667
4934,Tony G 0.0,joy,6.323333333,5.24,4.2,5.1
4935,Tony G 0.0,joy,6.323333333,5.24,6.333333333,5.033333333
4936,Tony G 0.0,joy,6.323333333,5.46,5.0,4.383333333
4937,Tony G 0.0,joy,6.323333333,5.46,6.466666667,5.366666667
4938,Tony G 0.0,joy,6.323333333,5.46,4.7,4.78
4939,Tony G 0.0,joy,6.323333333,5.46,4.7,4.6
4940,Tony G 0.0,joy,6.323333333,6.66,6.833333333,5.32
4941,Tony G 0.0,joy,6.323333333,6.1,6.7,5.783333333
4942,Tony G 0.0,joy,6.323333333,6.1,5.733333333,6.54
4943,Tony G 0.0,joy,6.323333333,6.1,6.25,6.533333333
4944,Tony G 0.0,joy,6.323333333,6.1,6.4,4.9
4945,Tony G 0.0,joy,6.323333333,6.1,6.4,6.15
4946,Tony G 0.0,joy,6.323333333,6.1,6.15,5.9
4947,Tony G 0.0,joy,6.323333333,6.1,6.166666667,4.583333333
4948,Tony G 0.0,joy,6.323333333,6.1,6.166666667,4.833333333
4949,Tony G 0.0,joy,6.323333333,6.04,6.8,6.783333333
4950,Tony G 0.0,joy,6.323333333,6.04,6.1,6.38
4951,Tony G 0.0,joy,6.323333333,6.04,6.1,6.18
4952,Tony G 0.0,joy,6.323333333,6.04,6.2,4.9
4953,Tony G 0.0,joy,6.323333333,5.333333333,6.0,4.95
4954,Tony G 0.0,joy,6.323333333,5.333333333,6.433333333,6.42
4955,Tony G 0.0,joy,6.323333333,5.216666667,6.466666667,3.94
4956,Tony G 0.0,joy,6.323333333,5.216666667,6.666666667,6.016666667
4957,Tony G 0.0,joy,6.323333333,4.62,5.066666667,6.016666667
4958,Tony G 0.0,joy,6.323333333,4.62,6.4,5.783333333
4959,Tony G 0.0,joy,6.323333333,4.62,6.4,5.9
4960,Tony H 0.0,joy,1.638,1.2,2.0,0.3
4961,Tony H 0.0,joy,1.638,1.2,2.633333333,1.683333333
4962,Tony H 0.0,joy,1.638,1.2,1.033333333,
4963,Tony H 0.0,joy,1.638,2.45,0.666666667,
4964,Tony H 0.0,joy,1.638,2.45,2.033333333,2.35
4965,Tony H 0.0,joy,1.638,2.45,2.333333333,0.883333333
4966,Tony H 0.0,joy,1.638,4.06,1.3,0.966666667
4967,Tony H 0.0,joy,1.638,4.06,1.766666667,1.45
4968,Tony H 0.0,joy,1.638,3.98,6.5,1.92
4969,Tony H 0.0,joy,1.638,3.98,6.5,4.816666667
4970,Tony H 0.0,joy,1.638,3.98,4.966666667,4.666666667
4971,Tony H 0.0,joy,1.638,1.3,0.433333333,0.88
4972,Tony H 0.0,joy,1.638,1.3,2.25,1.775
4973,Tony H 0.0,joy,1.638,1.3,1.5,1.74
4974,Tony H 0.0,joy,1.638,1.08,0.733333333,0.32
4975,Tony H 0.0,joy,1.638,1.08,0.733333333,0.033333333
4976,Tony H 0.0,joy,1.638,1.08,0.566666667,1.233333333
4977,Tony H 0.0,joy,1.638,1.116666667,0.6,0.88
4978,Tony H 0.0,joy,1.638,1.116666667,0.6,1.066666667
4979,Tony H 0.0,joy,1.638,1.116666667,0.0,1.1
4980,Tony H 0.0,joy,1.638,1.116666667,1.15,0.416666667
4981,Tony H 0.0,joy,1.638,1.116666667,1.15,0.86
4982,Tony H 0.0,joy,1.638,1.34,2.3,1.5
4983,Tony H 0.0,joy,1.638,1.34,1.45,2.916666667
4984,Tony H 0.0,joy,1.638,1.34,2.833333333,1.92
4985,Tony H 0.0,joy,1.638,2.24,1.9,2.15
4986,Tony H 0.0,joy,1.638,2.24,1.95,4.483333333
4987,Tony H 0.0,joy,1.638,2.24,1.05,1.78
4988,Tony H 0.0,joy,1.638,1.94,0.633333333,1.62
4989,Tony H 0.0,joy,1.638,1.94,1.4,
4990,Tony H 0.0,joy,1.638,1.35,0.0,2.78
4991,Tony H 0.0,joy,1.638,0.34,1.766666667,0.7
4992,Tony H 0.0,joy,1.638,1.36,1.45,1.083333333
4993,Tony H 0.0,joy,1.638,1.36,1.1,1.283333333
4994,Tony H 0.0,joy,1.638,1.516666667,1.25,1.46
4995,Tony H 0.0,joy,1.638,1.516666667,1.25,
4996,Tony H 0.0,joy,1.638,1.516666667,1.5,1.95
4997,Tony H 0.0,joy,1.638,1.516666667,1.166666667,
4998,Tony H 0.0,joy,1.638,0.7,1.266666667,
4999,Tony H 0.0,joy,1.638,0.7,1.0,0.45
5000,Tony H 0.0,joy,1.638,0.7,0.266666667,0.566666667
5001,Tony H 0.0,joy,1.638,2.32,2.05,2.866666667
5002,Tony H 0.0,joy,1.638,2.32,1.5,1.2
5003,Tony H 0.0,joy,1.638,2.32,1.5,
5004,Tony H 0.0,joy,1.638,2.32,1.85,
5005,Tony H 0.0,joy,1.638,1.133333333,1.0,
5006,Tony H 0.0,joy,1.638,1.133333333,4.15,
5007,Tony H 0.0,joy,1.638,1.216666667,2.9,2.133333333
5008,Tony H 0.0,joy,1.638,1.216666667,2.9,1.44
5009,Tony H 0.0,joy,1.638,1.216666667,2.4,0.46
5010,Tony H 0.0,joy,1.638,1.216666667,0.875,
5011,Tony H 0.0,joy,1.638,2.78,1.4,1.45
5012,Tony H 0.0,joy,1.638,2.78,0.433333333,1.633333333
5013,Tony H 0.0,joy,1.638,2.78,0.433333333,
5014,Tony H 0.0,joy,1.638,2.78,0.8,0.68
5015,Tony H 0.0,joy,1.638,1.04,2.35,0.2
5016,Tony H 0.0,joy,1.638,1.04,2.133333333,1.42
5017,Tony H 0.0,joy,1.638,2.54,0.766666667,1.35
5018,Tony H 0.0,joy,1.638,2.54,5.766666667,5.983333333
5019,Tony H 0.0,joy,1.638,2.54,0.0,1.82
5020,Tony H 0.0,joy,1.638,1.96,2.0,2.52
5021,Tony H 0.0,joy,1.638,1.96,2.0,1.38
5022,Tony H 0.0,joy,1.638,1.96,0.866666667,1.58
5023,Tony H 0.0,joy,1.638,0.9,1.95,1.733333333
5024,Tony H 0.0,joy,1.638,0.9,1.133333333,
5025,Tony H 0.0,joy,1.638,1.02,2.05,1.56
5026,Tony H 0.0,joy,1.638,1.02,2.05,
5027,Tony H 0.0,joy,1.638,1.02,0.833333333,
5028,Tony H 0.0,joy,1.638,1.02,1.15,
5029,Tony H 0.0,joy,1.638,3.433333333,1.5,2.916666667
5030,Tony H 0.0,joy,1.638,3.433333333,3.066666667,1.766666667
5031,Tony H 0.0,joy,1.638,2.416666667,1.05,1.8
5032,Tony H 0.0,joy,1.638,2.416666667,1.266666667,0.3
5033,Tony H 0.0,joy,1.638,2.416666667,0.0,0.88
5034,Tony H 0.0,joy,1.638,0.233333333,1.1,1.683333333
5035,Tony H 0.0,joy,1.638,0.233333333,1.433333333,3.366666667
5036,Tony H 0.0,joy,1.638,2.08,1.866666667,0.983333333
5037,Tony H 0.0,joy,1.638,2.08,1.166666667,1.883333333
5038,Tony H 0.0,joy,1.638,2.08,1.166666667,2.84
5039,Tony H 0.0,joy,1.638,2.08,0.866666667,1.7
5040,Tony H 0.0,joy,1.638,2.1,1.15,2.583333333
5041,Tony H 0.0,joy,1.638,2.1,0.866666667,0.76
5042,Tony H 0.0,joy,1.638,2.1,0.5,2.116666667
5043,Tony H 0.0,joy,1.638,2.1,0.5,1.116666667
5044,Tony H 0.0,joy,1.638,1.02,0.3,0.15
5045,Tony H 0.0,joy,1.638,1.02,0.3,1.15
5046,Tony H 0.0,joy,1.638,1.02,2.85,1.516666667
5047,Tony H 0.0,joy,1.638,1.02,1.25,2.06
5048,Tony H 0.0,joy,1.638,1.816666667,1.966666667,1.34
5049,Tony H 0.0,joy,1.638,1.816666667,0.8,2.44
5050,Tony H 0.0,joy,1.638,1.816666667,0.8,1.516666667
5051,Tony H 0.0,joy,1.638,1.816666667,0.866666667,0.6
5052,Tony H 0.0,joy,1.638,1.816666667,0.866666667,1.15
5053,Tony H 0.0,joy,1.638,1.8,2.133333333,2.2
5054,Tony H 0.0,joy,1.638,1.8,1.433333333,1.783333333
5055,Claire A 0.0,risk,1.081818182,1.066666667,0.133333333,0.025
5056,Claire A 0.0,risk,1.081818182,1.066666667,0.133333333,0.933333333
5057,Claire A 0.0,risk,1.081818182,1.066666667,0.033333333,0.85
5058,Claire A 0.0,risk,1.081818182,0.82,2.15,1.075
5059,Claire A 0.0,risk,1.081818182,0.82,2.15,1.2
5060,Claire A 0.0,risk,1.081818182,0.82,0.166666667,1.275
5061,Claire A 0.0,risk,1.081818182,0.82,0.166666667,0.125
5062,Claire A 0.0,risk,1.081818182,0.82,2.766666667,0.48
5063,Claire A 0.0,risk,1.081818182,0.82,2.766666667,
5064,Claire A 0.0,risk,1.081818182,0.35,0.725,0.85
5065,Claire A 0.0,risk,1.081818182,0.35,0.725,1.575
5066,Claire A 0.0,risk,1.081818182,1.633333333,2.633333333,0.675
5067,Claire A 0.0,risk,1.081818182,1.633333333,2.525,2.566666667
5068,Claire A 0.0,risk,1.081818182,1.633333333,2.125,1.325
5069,Claire A 0.0,risk,1.081818182,1.466666667,0.875,0.325
5070,Claire A 0.0,risk,1.081818182,1.466666667,0.3,0.125
5071,Claire A 0.0,risk,1.081818182,1.466666667,0.3,2.225
5072,Claire A 0.0,risk,1.081818182,1.466666667,0.425,2.0
5073,Claire A 0.0,risk,1.081818182,1.44,1.9,1.525
5074,Claire A 0.0,risk,1.081818182,1.44,1.6,
5075,Claire A 0.0,risk,1.081818182,1.44,2.575,
5076,Claire A 0.0,risk,1.081818182,1.44,2.575,1.875
5077,Claire A 0.0,risk,1.081818182,1.966666667,4.366666667,1.0
5078,Claire A 0.0,risk,1.081818182,1.966666667,1.25,0.8
5079,Claire A 0.0,risk,1.081818182,1.966666667,1.25,1.125
5080,Claire A 0.0,risk,1.081818182,1.683333333,1.8,4.725
5081,Claire A 0.0,risk,1.081818182,1.683333333,2.033333333,0.366666667
5082,Claire A 0.0,risk,1.081818182,1.683333333,1.65,2.0
5083,Claire A 0.0,risk,1.081818182,1.683333333,1.65,3.26
5084,Claire A 0.0,risk,1.081818182,1.575,1.3,0.825
5085,Claire A 0.0,risk,1.081818182,1.575,0.4,0.26
5086,Claire A 0.0,risk,1.081818182,0.45,0.2,2.025
5087,Claire A 0.0,risk,1.081818182,0.45,3.175,2.475
5088,Claire A 0.0,risk,1.081818182,0.45,3.175,1.75
5089,Claire A 0.0,risk,1.081818182,0.45,2.466666667,
5090,Claire A 0.0,risk,1.081818182,2.25,1.175,1.975
5091,Claire A 0.0,risk,1.081818182,2.25,1.733333333,2.625
5092,Claire A 0.0,risk,1.081818182,1.76,2.35,1.95
5093,Claire A 0.0,risk,1.081818182,1.76,0.3,2.625
5094,Claire A 0.0,risk,1.081818182,1.76,1.8,1.25
5095,Claire A 0.0,risk,1.081818182,1.933333333,3.3,1.425
5096,Claire A 0.0,risk,1.081818182,1.933333333,3.0,1.16
5097,Claire A 0.0,risk,1.081818182,1.933333333,1.65,5.575
5098,Claire A 0.0,risk,1.081818182,3.633333333,0.9,2.65
5099,Claire A 0.0,risk,1.081818182,3.633333333,1.8,2.825
5100,Claire A 0.0,risk,1.081818182,2.6,2.6,4.075
5101,Claire A 0.0,risk,1.081818182,2.6,1.933333333,1.8
5102,Claire A 0.0,risk,1.081818182,2.6,2.425,2.3
5103,Claire A 0.0,risk,1.081818182,0.84,1.175,0.55
5104,Claire A 0.0,risk,1.081818182,0.84,1.675,0.2
5105,Claire A 0.0,risk,1.081818182,1.766666667,0.275,1.85
5106,Claire A 0.0,risk,1.081818182,1.766666667,0.675,2.575
5107,Claire A 0.0,risk,1.081818182,1.766666667,0.733333333,2.175
5108,Claire A 0.0,risk,1.081818182,1.45,3.1,0.925
5109,Claire A 0.0,risk,1.081818182,1.45,1.8,0.5
5110,Claire A 0.0,risk,1.081818182,1.45,1.125,2.02
5111,Claire A 0.0,risk,1.081818182,3.016666667,3.866666667,1.45
5112,Claire A 0.0,risk,1.081818182,3.016666667,1.666666667,2.175
5113,Claire A 0.0,risk,1.081818182,3.016666667,2.633333333,2.05
5114,Claire A 0.0,risk,1.081818182,3.08,2.15,2.8
5115,Claire A 0.0,risk,1.081818182,3.08,1.2,1.5
5116,Claire A 0.0,risk,1.081818182,0.76,0.0,0.375
5117,Claire A 0.0,risk,1.081818182,0.76,1.966666667,3.925
5118,Claire A 0.0,risk,1.081818182,1.416666667,2.3,1.66
5119,Claire A 0.0,risk,1.081818182,1.416666667,0.8,2.275
5120,Claire A 0.0,risk,1.081818182,1.416666667,0.625,0.033333333
5121,Claire A 0.0,risk,1.081818182,1.7,1.825,1.1
5122,Claire A 0.0,risk,1.081818182,1.7,0.975,2.8
5123,Claire A 0.0,risk,1.081818182,1.7,2.075,0.95
5124,Claire A 0.0,risk,1.081818182,1.766666667,0.075,0.025
5125,Claire A 0.0,risk,1.081818182,1.766666667,2.133333333,3.325
5126,Claire A 0.0,risk,1.081818182,1.766666667,1.7,0.925
5127,Claire A 0.0,risk,1.081818182,1.916666667,1.225,1.25
5128,Claire A 0.0,risk,1.081818182,1.916666667,2.375,2.075
5129,Claire A 0.0,risk,1.081818182,1.066666667,2.125,3.125
5130,Claire A 0.0,risk,1.081818182,1.066666667,2.9,2.225
5131,Claire A 0.0,risk,1.081818182,1.066666667,2.9,1.25
5132,Claire A 0.0,risk,1.081818182,1.066666667,3.175,0.25
5133,Claire C 0.0,risk,2.093333333,3.24,2.525,1.75
5134,Claire C 0.0,risk,2.093333333,3.24,1.3,2.875
5135,Claire C 0.0,risk,2.093333333,2.04,2.233333333,2.2
5136,Claire C 0.0,risk,2.093333333,2.04,1.133333333,0.775
5137,Claire C 0.0,risk,2.093333333,2.04,3.5,0.075
5138,Claire C 0.0,risk,2.093333333,2.45,2.3,3.4
5139,Claire C 0.0,risk,2.093333333,2.45,2.4,1.1
5140,Claire C 0.0,risk,2.093333333,2.45,5.233333333,1.633333333
5141,Claire C 0.0,risk,2.093333333,2.45,5.233333333,1.76
5142,Claire C 0.0,risk,2.093333333,3.5,3.85,2.775
5143,Claire C 0.0,risk,2.093333333,3.5,1.5,2.925
5144,Claire C 0.0,risk,2.093333333,3.5,3.1,2.45
5145,Claire C 0.0,risk,2.093333333,3.166666667,2.225,0.75
5146,Claire C 0.0,risk,2.093333333,3.166666667,2.225,1.625
5147,Claire C 0.0,risk,2.093333333,3.166666667,3.333333333,2.32
5148,Claire C 0.0,risk,2.093333333,3.166666667,1.95,1.0
5149,Claire C 0.0,risk,2.093333333,1.25,2.5,0.32
5150,Claire C 0.0,risk,2.093333333,1.25,2.0,1.4
5151,Claire C 0.0,risk,2.093333333,1.25,0.933333333,
5152,Claire C 0.0,risk,2.093333333,2.54,2.3,2.275
5153,Claire C 0.0,risk,2.093333333,0.76,1.5,0.85
5154,Claire C 0.0,risk,2.093333333,0.76,3.225,2.375
5155,Claire C 0.0,risk,2.093333333,0.76,0.375,1.35
5156,Claire C 0.0,risk,2.093333333,0.76,0.375,1.325
5157,Claire C 0.0,risk,2.093333333,2.666666667,4.35,3.225
5158,Claire C 0.0,risk,2.093333333,2.666666667,2.8,0.475
5159,Claire C 0.0,risk,2.093333333,1.6,0.975,0.6
5160,Claire C 0.0,risk,2.093333333,1.6,0.975,1.333333333
5161,Claire C 0.0,risk,2.093333333,1.6,2.325,0.25
5162,Claire C 0.0,risk,2.093333333,1.6,2.833333333,
5163,Claire C 0.0,risk,2.093333333,1.78,0.725,1.425
5164,Claire C 0.0,risk,2.093333333,1.78,2.625,0.15
5165,Claire C 0.0,risk,2.093333333,2.583333333,1.366666667,
5166,Claire C 0.0,risk,2.093333333,2.583333333,1.933333333,0.94
5167,Claire C 0.0,risk,2.093333333,2.583333333,2.875,
5168,Claire C 0.0,risk,2.093333333,2.983333333,3.425,1.95
5169,Claire C 0.0,risk,2.093333333,2.983333333,3.25,1.95
5170,Claire C 0.0,risk,2.093333333,2.983333333,1.075,2.25
5171,Claire C 0.0,risk,2.093333333,1.9,2.833333333,1.75
5172,Claire C 0.0,risk,2.093333333,1.9,2.925,2.68
5173,Claire C 0.0,risk,2.093333333,1.2,3.35,1.825
5174,Claire C 0.0,risk,2.093333333,1.2,3.35,2.975
5175,Claire C 0.0,risk,2.093333333,1.2,3.333333333,1.775
5176,Claire C 0.0,risk,2.093333333,1.2,1.25,0.575
5177,Claire C 0.0,risk,2.093333333,2.68,1.166666667,1.525
5178,Claire C 0.0,risk,2.093333333,2.68,2.225,2.95
5179,Claire C 0.0,risk,2.093333333,2.05,1.666666667,2.9
5180,Claire C 0.0,risk,2.093333333,2.05,2.95,3.6
5181,Claire C 0.0,risk,2.093333333,2.0,2.825,0.65
5182,Claire C 0.0,risk,2.093333333,2.0,2.825,2.05
5183,Claire C 0.0,risk,2.093333333,2.0,1.4,2.225
5184,Claire C 0.0,risk,2.093333333,2.0,0.733333333,
5185,Claire C 0.0,risk,2.093333333,2.0,0.733333333,2.325
5186,Claire C 0.0,risk,2.093333333,1.78,2.366666667,1.6
5187,Claire C 0.0,risk,2.093333333,1.78,1.266666667,2.375
5188,Claire C 0.0,risk,2.093333333,1.78,1.033333333,1.475
5189,Claire C 0.0,risk,2.093333333,2.066666667,0.9,3.625
5190,Claire C 0.0,risk,2.093333333,2.066666667,1.55,2.825
5191,Claire C 0.0,risk,2.093333333,2.066666667,1.175,0.0
5192,Claire C 0.0,risk,2.093333333,2.166666667,0.5,
5193,Claire C 0.0,risk,2.093333333,2.166666667,1.275,0.275
5194,Claire C 0.0,risk,2.093333333,2.833333333,0.9,1.55
5195,Claire C 0.0,risk,2.093333333,2.833333333,0.9,2.46
5196,Claire C 0.0,risk,2.093333333,2.833333333,1.175,1.6
5197,Claire C 0.0,risk,2.093333333,2.62,1.3,3.8
5198,Claire C 0.0,risk,2.093333333,2.62,2.75,4.575
5199,Claire C 0.0,risk,2.093333333,2.62,2.75,1.4
5200,Claire C 0.0,risk,2.093333333,2.62,5.4,0.675
5201,Claire C 0.0,risk,2.093333333,3.3,3.675,0.8
5202,Claire C 0.0,risk,2.093333333,3.3,3.675,
5203,Claire C 0.0,risk,2.093333333,3.3,3.875,2.975
5204,Claire C 0.0,risk,2.093333333,3.3,0.8,1.5
5205,Claire C 0.0,risk,2.093333333,2.95,3.2,4.55
5206,Claire C 0.0,risk,2.093333333,2.95,3.2,2.65
5207,Claire C 0.0,risk,2.093333333,2.95,2.925,0.0
5208,Claire C 0.0,risk,2.093333333,2.95,1.5,3.025
5209,Claire C 0.0,risk,2.093333333,1.56,1.933333333,0.375
5210,Claire C 0.0,risk,2.093333333,1.56,0.433333333,0.925
5211,Claire C 0.0,risk,2.093333333,2.7,3.866666667,2.0
5212,Claire C 0.0,risk,2.093333333,2.7,3.866666667,1.34
5213,Claire C 0.0,risk,2.093333333,2.7,1.833333333,0.875
5214,Claire C 0.0,risk,2.093333333,2.7,2.275,3.1
5215,Claire C 0.0,risk,2.093333333,0.72,4.125,2.3
5216,Claire C 0.0,risk,2.093333333,0.72,3.45,3.575
5217,Claire C 0.0,risk,2.093333333,0.72,1.2,1.075
5218,Claire C 0.0,risk,2.093333333,0.52,0.65,0.58
5219,Claire C 0.0,risk,2.093333333,0.52,1.6,1.0
5220,Claire C 0.0,risk,2.093333333,0.52,1.6,0.18
5221,Claire C 0.0,risk,2.093333333,0.52,1.55,0.675
5222,Claire C 0.0,risk,2.093333333,0.52,1.55,1.825
5223,Claire C 0.0,risk,2.093333333,0.3,0.033333333,1.133333333
5224,Claire C 0.0,risk,2.093333333,0.3,1.125,2.625
5225,Claire D 0.0,risk,3.283333333,1.12,1.375,0.9
5226,Claire D 0.0,risk,3.283333333,1.12,3.125,
5227,Claire D 0.0,risk,3.283333333,1.9,1.2,3.15
5228,Claire D 0.0,risk,3.283333333,1.9,1.5,1.35
5229,Claire D 0.0,risk,3.283333333,1.9,3.275,3.6
5230,Claire D 0.0,risk,3.283333333,1.92,1.15,3.075
5231,Claire D 0.0,risk,3.283333333,1.92,1.933333333,2.125
5232,Claire D 0.0,risk,3.283333333,1.92,0.325,1.15
5233,Claire D 0.0,risk,3.283333333,1.88,0.166666667,0.6
5234,Claire D 0.0,risk,3.283333333,1.88,0.375,0.0
5235,Claire D 0.0,risk,3.283333333,1.88,0.2,1.075
5236,Claire D 0.0,risk,3.283333333,0.54,0.55,1.2
5237,Claire D 0.0,risk,3.283333333,0.54,1.225,0.55
5238,Claire D 0.0,risk,3.283333333,0.54,0.6,2.6
5239,Claire D 0.0,risk,3.283333333,4.233333333,0.125,1.4
5240,Claire D 0.0,risk,3.283333333,4.233333333,0.0,0.225
5241,Claire D 0.0,risk,3.283333333,4.233333333,2.733333333,4.3
5242,Claire D 0.0,risk,3.283333333,1.38,3.15,0.85
5243,Claire D 0.0,risk,3.283333333,1.38,0.433333333,2.8
5244,Claire D 0.0,risk,3.283333333,1.38,0.95,0.65
5245,Claire D 0.0,risk,3.283333333,1.38,0.95,0.04
5246,Claire D 0.0,risk,3.283333333,1.86,1.675,2.85
5247,Claire D 0.0,risk,3.283333333,1.86,0.366666667,3.35
5248,Claire D 0.0,risk,3.283333333,1.86,3.5,1.575
5249,Claire D 0.0,risk,3.283333333,1.86,3.5,3.2
5250,Claire D 0.0,risk,3.283333333,4.2,1.166666667,0.725
5251,Claire D 0.0,risk,3.283333333,4.02,4.033333333,3.15
5252,Claire D 0.0,risk,3.283333333,4.02,4.033333333,2.5
5253,Claire D 0.0,risk,3.283333333,4.02,1.833333333,1.425
5254,Claire D 0.0,risk,3.283333333,4.02,3.233333333,1.15
5255,Claire D 0.0,risk,3.283333333,3.98,3.266666667,1.125
5256,Claire D 0.0,risk,3.283333333,3.98,2.0,2.35
5257,Claire D 0.0,risk,3.283333333,3.98,2.0,1.75
5258,Claire D 0.0,risk,3.283333333,3.98,1.65,1.125
5259,Claire D 0.0,risk,3.283333333,1.116666667,0.333333333,0.525
5260,Claire D 0.0,risk,3.283333333,1.116666667,0.333333333,1.075
5261,Claire D 0.0,risk,3.283333333,1.116666667,0.6,1.4
5262,Claire D 0.0,risk,3.283333333,1.116666667,1.066666667,1.975
5263,Claire D 0.0,risk,3.283333333,1.116666667,1.066666667,0.825
5264,Claire D 0.0,risk,3.283333333,1.166666667,1.6,0.4
5265,Claire D 0.0,risk,3.283333333,1.166666667,1.6,4.025
5266,Claire D 0.0,risk,3.283333333,1.166666667,2.233333333,3.45
5267,Claire D 0.0,risk,3.283333333,1.166666667,0.666666667,1.2
5268,Claire D 0.0,risk,3.283333333,2.52,1.7,1.05
5269,Claire D 0.0,risk,3.283333333,2.52,2.666666667,1.175
5270,Claire D 0.0,risk,3.283333333,2.52,2.9,2.25
5271,Claire D 0.0,risk,3.283333333,3.16,3.166666667,1.775
5272,Claire D 0.0,risk,3.283333333,3.16,3.633333333,4.275
5273,Claire D 0.0,risk,3.283333333,3.16,0.166666667,0.3
5274,Claire D 0.0,risk,3.283333333,2.266666667,2.166666667,3.125
5275,Claire D 0.0,risk,3.283333333,2.266666667,2.666666667,1.125
5276,Claire D 0.0,risk,3.283333333,2.266666667,2.95,2.575
5277,Claire D 0.0,risk,3.283333333,1.28,1.366666667,2.325
5278,Claire D 0.0,risk,3.283333333,1.28,0.833333333,2.125
5279,Claire D 0.0,risk,3.283333333,1.28,3.533333333,3.175
5280,Claire D 0.0,risk,3.283333333,3.36,3.566666667,3.25
5281,Claire D 0.0,risk,3.283333333,3.36,1.166666667,0.55
5282,Claire D 0.0,risk,3.283333333,1.166666667,1.266666667,2.575
5283,Claire D 0.0,risk,3.283333333,1.166666667,0.033333333,1.625
5284,Claire D 0.0,risk,3.283333333,1.166666667,0.7,0.525
5285,Claire D 0.0,risk,3.283333333,1.166666667,0.7,0.166666667
5286,Claire D 0.0,risk,3.283333333,1.96,5.933333333,4.45
5287,Claire D 0.0,risk,3.283333333,1.96,1.166666667,1.575
5288,Claire D 0.0,risk,3.283333333,1.96,2.6,1.125
5289,Claire D 0.0,risk,3.283333333,1.96,2.6,0.5
5290,Claire D 0.0,risk,3.283333333,2.316666667,2.366666667,2.9
5291,Claire D 0.0,risk,3.283333333,2.316666667,1.833333333,2.425
5292,Claire D 0.0,risk,3.283333333,2.316666667,1.033333333,1.2
5293,Claire D 0.0,risk,3.283333333,2.316666667,1.033333333,0.65
5294,Claire D 0.0,risk,3.283333333,0.716666667,1.566666667,1.65
5295,Claire D 0.0,risk,3.283333333,0.716666667,2.366666667,0.0
5296,Claire D 0.0,risk,3.283333333,1.3,0.033333333,1.1
5297,Claire D 0.0,risk,3.283333333,1.3,0.4,1.7
5298,Claire D 0.0,risk,3.283333333,0.34,0.0,0.0
5299,Claire D 0.0,risk,3.283333333,0.34,0.4,1.625
5300,Claire D 0.0,risk,3.283333333,2.28,2.9,1.125
5301,Claire D 0.0,risk,3.283333333,2.28,1.5,3.775
5302,Claire D 0.0,risk,3.283333333,2.28,1.666666667,0.325
5303,Claire D 0.0,risk,3.283333333,4.34,3.9,4.275
5304,Claire D 0.0,risk,3.283333333,4.34,3.566666667,1.35
5305,Claire D 0.0,risk,3.283333333,4.34,0.866666667,0.466666667
5306,Claire D 0.0,risk,3.283333333,4.9,0.366666667,1.575
